pl_name,hostname,sy_snum,sy_pnum,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,rowupdate,pl_pubdate
2MASS J04414489+2301513 b,2MASS J04414489+2301513,1,1,<a refstr=TODOROV_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...714L..84T/abstract target=ref> Todorov et al. 2010 </a>,,,,,15.0000000000,,,0,,,,,,,,,,,,,,,,,,,,,0,M8.5,,,,,,,,,0.019000,,,0,,,,,,04h41m44.91s,70.4371079,+23d01m51.08s,23.0308544,-15.11435,176.51065,,,,,,,2014-05-14,2010-05
2MASS J11011926-7732383 b,2MASS J11011926-7732383,1,1,<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>,,,,,266.0000000000,8.0000000000,-8.0000000000,0,,,,,,,,,,,,,,,,,2677.00,78.00,-76.00,0,0,,,,,,,,,,,,,,,,,,,11h01m19.09s,165.3295388,-77d32m38.73s,-77.5440912,-15.96361,296.98009,,,,,,,2024-05-08,2024-01
2MASS J11550485-7919108 b,2MASS J11550485-7919108,1,1,<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>,,,,,587.0000000000,2.0000000000,-2.0000000000,0,,,,,,,,,,,,,,,,,2506.00,2.00,-2.00,0,0,,,,,,,,,,,,,,,,,,,11h55m04.60s,178.7691634,-79d19m11.12s,-79.3197558,-16.74470,300.23137,100.86200000,0.60300000,-0.59600000,9.8861800,0.0584821,-0.0584821,2024-05-07,2024-01
2MASS J12073346-3932539 b,2MASS J12073346-3932539,1,1,<a refstr=CHAUVIN_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...425L..29C/abstract target=ref> Chauvin et al. 2004 </a>,,,,,55.0000000000,,,0,,,,,,,,,,,,,,,,,1250.00,200.00,-200.00,0,0,M8,,,,,,,,,0.024000,,,0,,,,,,12h07m33.38s,181.8890906,-39d32m54.38s,-39.5484399,22.54309,293.79011,64.30800000,0.65690000,-0.64400000,15.5242000,0.1560790,-0.1560790,2016-02-24,2004-10
2MASS J12073346-3932539 b,2MASS J12073346-3932539,1,1,<a refstr=DUCOURANT_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...477L...1D/abstract target=ref> Ducourant et al. 2008 </a>,,,,,46.0000000000,5.0000000000,-5.0000000000,0,,,,,,,,,,,,,,,,,1150.00,150.00,-150.00,0,0,,2825.00,157.00,-157.00,0,0.218870,0.006976,-0.006976,0,0.188001,0.020227,-0.020227,0,,,,,,12h07m33.38s,181.8890906,-39d32m54.38s,-39.5484399,22.54309,293.79011,64.30800000,0.65690000,-0.64400000,15.5242000,0.1560790,-0.1560790,2014-05-14,2008-01
2MASS J19383260+4603591 b,2MASS J19383260+4603591,2,3,<a refstr=ESMER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5207E/abstract target=ref>Esmer et al. 2022</a>,406.00000000000,4.00000000000,-4.00000000000,0,,,,,,,,,,,,,0.330000,0.050000,-0.050000,0,,,,,,,,,0,,29564.00,,,0,0.203000,0.001000,-0.001000,0,0.480000,,,0,,,,,,19h38m32.62s,294.6359173,+46d03m59.07s,46.0664076,11.67426,79.01876,396.33200000,6.38850000,-6.38850000,2.4952200,0.0403515,-0.0403515,2022-04-19,2022-04
2MASS J19383260+4603591 b,2MASS J19383260+4603591,2,3,<a refstr=BARAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.146B/abstract target=ref>Baran et al. 2015</a>,416.00000000000,2.00000000000,-2.00000000000,0,0.9200000000,0.0200000000,-0.0200000000,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0.480000,0.030000,-0.030000,0,,,,,,19h38m32.62s,294.6359173,+46d03m59.07s,46.0664076,11.67426,79.01876,396.33200000,6.38850000,-6.38850000,2.4952200,0.0403515,-0.0403515,2015-06-04,2015-05
2MASS J21252752-8138278 b,2MASS J21252752-8138278,1,1,<a refstr=MICHEL__AMP__MUGRAUER_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.3183M/abstract target=ref>Michel &amp; Mugrauer 2024</a>,,,,,7493.0000000000,11.0000000000,-11.0000000000,0,,,,,,,,,,,,,,,,,1616.00,32.00,-3.00,0,0,,,,,,,,,,,,,,,,,,,21h25m27.91s,321.3662989,-81d38m29.36s,-81.6414894,-32.11971,310.65078,34.11540000,0.08110000,-0.08070000,29.2836000,0.0690083,-0.0690083,2024-05-07,2024-01
2MASS J22362452+4751425 b,2MASS J22362452+4751425,1,1,<a refstr=BOWLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...18B/abstract target=ref>Bowler et al. 2017</a>,,,,,230.0000000000,20.0000000000,-20.0000000000,0,,,,,,,,,,,,,,,,,,,,,0,K7 V,4045.00,35.00,-35.00,0,,,,,0.600000,0.050000,-0.050000,0,,,,,,22h36m24.62s,339.1025931,+47d51m42.06s,47.8616830,-9.10923,100.74846,69.57370000,0.15920000,-0.15850000,14.3444000,0.0325696,-0.0325696,2016-11-09,2017-01
30 Ari B b,30 Ari B,4,1,<a refstr=GUENTHER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...507.1659G/abstract target=ref> Guenther et al. 2009 </a>,335.10000000000,2.50000000000,-2.50000000000,0,0.9950000000,0.0120000000,-0.0120000000,0,,,,,,,,,0.289000,0.092000,-0.092000,0,,,,,,,,,0,F6 V,6300.00,60.00,-60.00,0,1.130000,0.030000,-0.030000,0,1.160000,0.040000,-0.040000,0,0.2450,0.1950,-0.1950,0,[Fe/H],02h36m57.91s,39.2412736,+24d38m52.84s,24.6480103,-32.30930,151.47681,44.65700000,0.10390000,-0.10340000,22.3641000,0.0515806,-0.0515806,2018-04-25,2009-12
30 Ari B b,30 Ari B,4,1,<a refstr=KANE_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...815...32K/abstract target=ref>Kane et al. 2015 </a>,345.40000000000,3.80000000000,-3.80000000000,0,1.0100000000,0.0100000000,-0.0100000000,0,,,,,,,,,0.180000,0.110000,-0.110000,0,,,,,,,,,0,,,,,,1.130000,0.030000,-0.030000,0,1.160000,0.040000,-0.040000,0,,,,,,02h36m57.91s,39.2412736,+24d38m52.84s,24.6480103,-32.30930,151.47681,44.65700000,0.10390000,-0.10340000,22.3641000,0.0515806,-0.0515806,2018-04-25,2015-11
30 Ari B b,30 Ari B,4,1,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,335.10001000000,2.50000000000,-2.50000000000,0,0.9900000000,0.0200000000,-0.0200000000,0,,,,,,,,,0.290000,0.090000,-0.090000,0,,,,,,,,,0,,6331.00,61.00,-61.00,0,1.410000,0.050000,-0.050000,0,1.930000,0.270000,-0.270000,0,0.1900,,,0,[Fe/H],02h36m57.91s,39.2412736,+24d38m52.84s,24.6480103,-32.30930,151.47681,44.65700000,0.10390000,-0.10340000,22.3641000,0.0515806,-0.0515806,2018-09-04,2017-03
4 UMa b,4 UMa,1,1,<a refstr=DOLLINGER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...472..649D/abstract target=ref> Dollinger et al. 2007 </a>,269.30000000000,1.96000000000,-1.96000000000,0,0.8700000000,0.0400000000,-0.0400000000,0,,,,,,,,,0.432000,0.024000,-0.024000,0,,,,,,,,,0,K1 III,4415.00,70.00,-70.00,0,18.110000,1.470000,-1.470000,0,1.234000,0.150000,-0.150000,0,-0.2500,0.0400,-0.0400,0,[Fe/H],08h40m12.67s,130.0528099,+64d19m40.98s,64.3280504,35.95654,151.35882,73.46030000,1.18605000,-1.18605000,13.5901000,0.2180580,-0.2180580,2014-05-14,2007-09
4 UMa b,4 UMa,1,1,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>,270.27000000000,0.24000000000,-0.09000000000,0,0.8770000000,0.0010000000,0.0000000000,0,,,,,,,,,0.453000,0.021000,-0.036000,0,,,,,,,,,0,K1 III,4415.00,70.00,-70.00,0,18.110000,1.470000,-1.470000,0,1.234000,0.150000,-0.150000,0,-0.2500,0.0400,-0.0400,0,[Fe/H],08h40m12.67s,130.0528099,+64d19m40.98s,64.3280504,35.95654,151.35882,73.46030000,1.18605000,-1.18605000,13.5901000,0.2180580,-0.2180580,2023-09-19,2023-08
42 Dra b,42 Dra,2,1,<a refstr=DOELLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...499..935D/abstract target=ref> Doellinger et al. 2009 </a>,479.10000000000,6.20000000000,-6.20000000000,0,1.1900000000,0.0100000000,-0.0100000000,0,,,,,,,,,0.380000,0.060000,-0.060000,0,,,,,,,,,0,K1.5 III,4200.00,70.00,-70.00,0,22.030000,1.000000,-1.000000,0,0.980000,0.050000,-0.050000,0,-0.4600,0.0500,-0.0500,0,[Fe/H],18h25m59.40s,276.4975053,+65d33m48.11s,65.5633652,27.12504,95.41912,90.65450000,1.32270000,-1.32270000,11.0061000,0.1596890,-0.1596890,2014-05-14,2009-06
47 UMa b,47 UMa,1,3,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,1078.00000000000,2.00000000000,-2.00000000000,0,2.1000000000,0.0200000000,-0.0200000000,0,,,,,,,,,0.032000,0.014000,-0.014000,0,,,,,,,,,0,,5872.00,92.94,-113.53,0,1.213340,0.038883,-0.058353,0,1.060000,0.128402,-0.137608,0,0.0400,0.1000,-0.1000,0,[M/H],10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2014-05-14,2010-04
47 UMa b,47 UMa,1,3,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,1100.80000000000,7.20000000000,-7.20000000000,0,2.1100000000,,,0,,,,,,,,,0.097000,0.039000,-0.039000,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2014-08-21,2004-01
47 UMa b,47 UMa,1,3,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,1083.20000000000,1.80000000000,-1.80000000000,0,2.1100000000,0.0400000000,-0.0400000000,0,,,,,,,,,0.049000,0.014000,-0.014000,0,,,,,,,,,0,G1 V,,,,,,,,,,,,,,,,,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2014-09-18,2007-01
47 UMa b,47 UMa,1,3,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,1076.60000000000,1.30000000000,-1.10000000000,0,2.0590000000,0.0310000000,-0.0320000000,0,,,,,,,,,0.016000,0.007600,-0.008000,0,,,,,,,,,0,,5829.16,94.78,-94.78,0,1.136537,0.026526,-0.026526,0,1.005192,0.046888,-0.046888,0,0.0256,0.0611,-0.0611,0,[Fe/H],10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2021-09-20,2021-05
47 UMa b,47 UMa,1,3,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,1076.60000000000,2.30000000000,-2.30000000000,0,2.1000000000,0.0220000000,-0.0220000000,0,,,,,,,,,0.012000,0.023000,-0.023000,0,,,,,,,,,0,G0 V,5882.00,44.00,-44.00,0,,,,,1.063000,0.029000,-0.029000,0,0.0400,0.0300,-0.0300,0,[Fe/H],10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2016-01-27,2009-05
47 UMa c,47 UMa,1,3,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,2391.00000000000,100.00000000000,-87.00000000000,0,3.6000000000,0.1000000000,-0.1000000000,0,,,,,,,,,0.098000,0.047000,-0.096000,0,,,,,,,,,0,,5872.00,92.94,-113.53,0,1.213340,0.038883,-0.058353,0,1.060000,0.128402,-0.137608,0,0.0400,0.1000,-0.1000,0,[M/H],10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2014-05-14,2010-04
47 UMa c,47 UMa,1,3,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,2287.00000000000,19.00000000000,-16.00000000000,0,3.4040000000,0.0540000000,-0.0560000000,0,,,,,,,,,0.179000,0.090000,-0.092000,0,,,,,,,,,0,,5829.16,94.78,-94.78,0,1.136537,0.026526,-0.026526,0,1.005192,0.046888,-0.046888,0,0.0256,0.0611,-0.0611,0,[Fe/H],10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2021-09-20,2021-05
47 UMa c,47 UMa,1,3,<a refstr=WITTENMYER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007ApJ...654..625W/abstract target=ref> Wittenmyer et al. 2007 </a>,7586.00000000000,727.00000000000,-727.00000000000,0,7.7300000000,0.5800000000,-0.5800000000,0,,,,,,,,,0.005000,,,0,,,,,,,,,0,G1 V,,,,,,,,,,,,,,,,,,10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2014-09-18,2007-01
47 UMa d,47 UMa,1,3,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,19000.00000000000,11000.00000000000,-4000.00000000000,0,13.8000000000,4.8000000000,-2.1000000000,0,,,,,,,,,0.380000,0.160000,-0.150000,0,,,,,,,,,0,,5829.16,94.78,-94.78,0,1.136537,0.026526,-0.026526,0,1.005192,0.046888,-0.046888,0,0.0256,0.0611,-0.0611,0,[Fe/H],10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2021-09-20,2021-05
47 UMa d,47 UMa,1,3,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,14002.00000000000,4018.00000000000,-5095.00000000000,0,11.6000000000,2.1000000000,-2.9000000000,0,,,,,,,,,0.160000,0.090000,-0.160000,0,,,,,,,,,0,,5872.00,92.94,-113.53,0,1.213340,0.038883,-0.058353,0,1.060000,0.128402,-0.137608,0,0.0400,0.1000,-0.1000,0,[M/H],10h59m27.54s,164.8647611,+40d25m49.78s,40.4304931,63.36770,175.78305,13.79670000,0.02890000,-0.02890000,72.4528000,0.1507010,-0.1507010,2014-05-14,2010-04
51 Eri b,51 Eri,3,1,<a refstr=DE_ROSA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...814L...3D/abstract target=ref>De Rosa et al. 2015</a>,14965.00000000000,12775.00000000000,-4380.00000000000,0,14.0000000000,7.0000000000,-3.0000000000,0,,,,,,,,,0.210000,0.190000,-0.150000,0,,,,,,,,,0,,7295.00,120.09,-98.99,0,1.487260,0.045434,-0.055079,0,1.650000,0.356948,-0.178436,0,,,,,,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,-30.65764,198.61297,29.75750000,0.12130000,-0.12030000,33.5770000,0.1354310,-0.1354310,2019-07-08,2015-11
51 Eri b,51 Eri,3,1,<a refstr=MAIRE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A.118M/abstract target=ref>Maire et al. 2019</a>,11688.00000000000,6209.25000000000,-3287.25000000000,0,12.0000000000,4.0000000000,-2.0000000000,0,,,,,,,,,0.450000,0.100000,-0.150000,0,,,,,,,,,0,,7295.00,120.09,-98.99,0,1.487260,0.045434,-0.055079,0,1.650000,0.356948,-0.178436,0,,,,,,04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,-30.65764,198.61297,29.75750000,0.12130000,-0.12030000,33.5770000,0.1354310,-0.1354310,2019-07-09,2019-04
51 Eri b,51 Eri,3,1,<a refstr=MACINTOSH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015Sci...350...64M/abstract target=ref>Macintosh et al. 2015</a>,,,,,13.2000000000,0.2000000000,-0.2000000000,0,,,,,,,,,,,,,,,,,700.00,,,0,0,F0 IV,,,,,,,,,1.750000,0.050000,-0.050000,0,-0.0270,0.0450,-0.0450,0,[M/H],04h37m36.18s,69.4007424,-02d28m25.77s,-2.4738245,-30.65764,198.61297,29.75750000,0.12130000,-0.12030000,33.5770000,0.1354310,-0.1354310,2019-07-08,2015-00
51 Peg b,51 Peg,1,1,<a refstr=MAYOR___QUELOZ_1995 href=https://ui.adsabs.harvard.edu/abs/1995Natur.378..355M/abstract target=ref> Mayor & Queloz 1995 </a>,4.22930000000,0.00110000000,-0.00110000000,0,,,,,,,,,,,,,0.000000,,,0,,,,,,,,,0,,5773.00,,,0,1.290000,,,0,,,,,0.2000,,,0,[M/H],22h57m28.21s,344.3675399,+20d46m08.74s,20.7690958,-34.72750,90.06374,15.46140000,0.02970000,-0.02970000,64.6488000,0.1232010,-0.1232010,2016-11-01,1995-11
51 Peg b,51 Peg,1,1,<a refstr=NAEF_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...414..351N/abstract target=ref> Naef et al. 2004 </a>,4.23077000000,0.00004000000,-0.00004000000,0,0.0520000000,,,0,,,,,,,,,0.000000,0.000000,0.000000,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,22h57m28.21s,344.3675399,+20d46m08.74s,20.7690958,-34.72750,90.06374,15.46140000,0.02970000,-0.02970000,64.6488000,0.1232010,-0.1232010,2014-08-21,2004-01
51 Peg b,51 Peg,1,1,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,4.23079690000,0.00000730000,-0.00000780000,0,0.0523500000,0.0007600000,-0.0007900000,0,,,,,,,,,0.004200,0.004600,-0.003000,0,,,,,,,,,0,,5760.76,95.49,-95.49,0,1.186744,0.027703,-0.027703,0,1.069296,0.047439,-0.047439,0,0.2058,0.0599,-0.0599,0,[Fe/H],22h57m28.21s,344.3675399,+20d46m08.74s,20.7690958,-34.72750,90.06374,15.46140000,0.02970000,-0.02970000,64.6488000,0.1232010,-0.1232010,2022-05-09,2021-05
51 Peg b,51 Peg,1,1,<a refstr=BUTLER_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...646..505B/abstract target=ref> Butler et al. 2006 </a>,4.23078500000,0.00003600000,-0.00003600000,0,0.0527000000,0.0030000000,-0.0030000000,0,,,,,,,,,0.013000,0.012000,-0.012000,0,,,,,,,,,0,,5758.00,101.62,-119.62,0,1.175610,0.067361,-0.035328,0,1.030000,0.166699,-0.085418,0,0.1800,0.1000,-0.1000,0,[M/H],22h57m28.21s,344.3675399,+20d46m08.74s,20.7690958,-34.72750,90.06374,15.46140000,0.02970000,-0.02970000,64.6488000,0.1232010,-0.1232010,2014-05-14,2006-07
51 Peg b,51 Peg,1,1,<a refstr=MARTINS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A.134M/abstract target=ref>Martins et al. 2015</a>,4.23100000000,,,0,0.0520000000,,,0,,,,,,,,,0.000000,,,0,,,,,,,,,0,,,,,,,,,,1.040000,,,0,,,,,,22h57m28.21s,344.3675399,+20d46m08.74s,20.7690958,-34.72750,90.06374,15.46140000,0.02970000,-0.02970000,64.6488000,0.1232010,-0.1232010,2015-08-26,2015-04
55 Cnc b,55 Cnc,2,5,<a refstr=ENDL_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...759...19E/abstract target=ref> Endl et al. 2012 </a>,14.65100000000,0.00010000000,-0.00010000000,0,0.1134000000,0.0006000000,-0.0006000000,0,,,,,,,,,0.004000,0.003000,-0.003000,0,,,,,,,,,0,,5250.00,123.30,-171.85,0,0.963515,0.077739,-0.053155,0,0.900000,0.140042,-0.089993,0,0.3500,0.1000,-0.1000,0,[M/H],08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,12.58550000,0.01240000,-0.01230000,79.4274000,0.0776646,-0.0776646,2021-02-05,2012-11
55 Cnc b,55 Cnc,2,5,<a refstr=BUTLER_ET_AL__1997 href=https://ui.adsabs.harvard.edu/abs/1997ApJ...474L.115B/abstract target=ref> Butler et al. 1997 </a>,14.64800000000,0.00090000000,-0.00090000000,0,0.1100000000,,,0,,,,,,,,,0.051000,0.013000,-0.013000,0,,,,,,,,,0,G8 V,5200.00,,,0,,,,,0.850000,,,0,0.2300,,,0,[Fe/H],08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,12.58550000,0.01240000,-0.01230000,79.4274000,0.0776646,-0.0776646,2021-02-05,1997-01
55 Cnc b,55 Cnc,2,5,<a refstr=MCARTHUR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...614L..81M/abstract target=ref> McArthur et al. 2004 </a>,14.67000000000,0.01000000000,-0.01000000000,0,0.1150000000,0.0030000000,-0.0030000000,0,,,,,,,,,0.019700,0.012000,-0.012000,0,,,,,,,,,0,,,,,,,,,,0.950000,0.080000,-0.080000,0,,,,,,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,12.58550000,0.01240000,-0.01230000,79.4274000,0.0776646,-0.0776646,2021-02-05,2004-10
55 Cnc b,55 Cnc,2,5,<a refstr=BOURRIER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619A...1B/abstract target=ref>Bourrier et al. 2018</a>,14.65160000000,0.00010000000,-0.00010000000,0,0.1134000000,0.0006000000,-0.0006000000,0,,,,,,,,,0.000000,0.010000,-0.010000,0,,,,,,,,,0,,5172.00,18.00,-18.00,0,0.943000,0.010000,-0.010000,0,0.905000,0.015000,-0.015000,0,0.3500,0.1000,-0.1000,0,[Fe/H],08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,12.58550000,0.01240000,-0.01230000,79.4274000,0.0776646,-0.0776646,2021-02-05,2018-10
55 Cnc b,55 Cnc,2,5,<a refstr=MARCY_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...581.1375M/abstract target=ref> Marcy et al. 2002 </a>,14.65300000000,0.00060000000,-0.00060000000,0,0.1150000000,0.0030000000,-0.0030000000,0,,,,,,,,,0.020000,0.020000,-0.020000,0,,,,,,,,,0,G8 V,,,,,,,,,0.950000,,,0,0.2700,,,0,[Fe/H],08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,12.58550000,0.01240000,-0.01230000,79.4274000,0.0776646,-0.0776646,2021-02-05,2002-12
55 Cnc b,55 Cnc,2,5,<a refstr=NELSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.441..442N/abstract target=ref> Nelson et al. 2014</a>,14.46531400000,0.00090000000,-0.00095000000,0,0.1133900000,0.0001100000,-0.0001100000,0,,,,,,,,,0.002300,0.002500,-0.001600,0,,,,,,,,,0,,5250.00,123.30,-171.85,0,0.963515,0.077739,-0.053155,0,0.900000,0.140042,-0.089993,0,0.3500,0.1000,-0.1000,0,[M/H],08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,12.58550000,0.01240000,-0.01230000,79.4274000,0.0776646,-0.0776646,2021-02-05,2014-06
55 Cnc b,55 Cnc,2,5,<a refstr=SALZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...576A..42S/abstract target=ref>Salz et al. 2015</a>,14.60000000000,,,0,0.1130000000,,,0,,,,,,,,,0.000000,,,0,,,,,700.00,,,0,0,K0 IV-V,,,,,,,,,,,,,,,,,,08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,12.58550000,0.01240000,-0.01230000,79.4274000,0.0776646,-0.0776646,2021-02-05,2015-04
55 Cnc b,55 Cnc,2,5,<a refstr=WRIGHT_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...693.1084W/abstract target=ref> Wright et al. 2009 </a>,14.65126000000,0.00070000000,-0.00070000000,0,0.1138000000,0.0066000000,-0.0066000000,0,,,,,,,,,0.015900,0.008000,-0.008000,0,,,,,,,,,0,,5250.00,123.30,-171.85,0,0.963515,0.077739,-0.053155,0,0.900000,0.140042,-0.089993,0,0.3500,0.1000,-0.1000,0,[M/H],08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,12.58550000,0.01240000,-0.01230000,79.4274000,0.0776646,-0.0776646,2021-02-05,2009-03
55 Cnc b,55 Cnc,2,5,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,14.65171000000,0.00005300000,-0.00005200000,0,0.1162000000,0.0018000000,-0.0018000000,0,,,,,,,,,0.004800,0.003600,-0.003100,0,,,,,,,,,0,,5317.89,80.51,-80.51,0,0.964411,0.020816,-0.020816,0,0.974708,0.045056,-0.045056,0,0.3833,0.0550,-0.0550,0,[Fe/H],08h52m35.24s,133.1468373,+28d19m47.34s,28.3298154,37.69663,196.79526,12.58550000,0.01240000,-0.01230000,79.4274000,0.0776646,-0.0776646,2022-05-09,2021-07
