pl_name,hostname,sy_snum,sy_pnum,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,rastr,ra,decstr,dec,glat,glon,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_plxerr1,sy_plxerr2,rowupdate,pl_pubdate
TIC 393818343 b,TIC 393818343,1,1,<a refstr=SGRO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240515021S/abstract target=ref>Sgro et al. 2024</a>,16.24921,0.0001,-0.00011,0.0,0.1291,0.0021,-0.0022,0.0,12.18416202,0.25780656,-0.23538859,0.0,4.22,0.16,-0.24,0.0,0.6058,0.0023,-0.0023,0.0,2.28,2.42,-2.28,0.0,805.5,9.6,-9.4,0.0,0,,5756.0,67.0,-66.0,0.0,1.086,0.02,-0.02,0.0,1.082,0.055,-0.056,0.0,0.318,0.058,-0.058,0.0,[Fe/H],20h41m10.01s,310.2917002,+03d38m17.87s,3.6382967,-22.34945,49.65456,93.7345,0.3527,-0.35,10.6397,0.0396895,-0.0396895,2024-06-09,2024-05
TOI-1052 b,TOI-1052,1,2,<a refstr=ARMSTRONG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.2090A/abstract target=ref>Armstrong et al. 2023</a>,9.139703,0.00019,-0.000197,0.0,0.09103,0.00062,-0.00063,0.0,2.87,0.29,-0.24,0.0,3.93,1.7,-1.3,0.0,0.18,0.09,-0.071,0.0,246.0,13.0,-13.0,0.0,1135.0,,,0.0,0,,6146.0,62.0,-62.0,0.0,1.264,0.033,-0.033,0.0,1.204,0.025,-0.025,0.0,0.14,0.013,-0.013,0.0,[Fe/H],22h30m02.47s,337.5102738,-75d38m47.62s,-75.6465606,-38.44079,313.48326,129.804,0.56,-0.555,7.67517,0.032834,-0.032834,2023-08-10,2023-07
TOI-1062 b,TOI-1062,1,2,<a refstr=OTEGI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A.105O/abstract target=ref>Otegi et al. 2021</a>,4.11296,0.0015,-0.0015,0.0,0.052,0.024,-0.025,0.0,2.265,0.096,-0.091,0.0,4.85,0.84,-0.74,0.0,0.177,0.067,-0.064,0.0,232.0,11.0,-10.0,0.0,1077.0,10.0,-9.0,0.0,0,G9 V,5328.0,56.0,-56.0,0.0,0.84,0.09,-0.09,0.0,0.94,0.02,-0.02,0.0,0.14,0.04,-0.04,0.0,[Fe/H],02h32m29.03s,38.1209678,-78d01m25.26s,-78.0236828,-37.81231,296.49611,82.1733,0.1635,-0.1629,12.1405,0.0239877,-0.0239877,2021-08-03,2021-09
TOI-1064 b,TOI-1064,1,2,<a refstr=WILSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp..107W/abstract target=ref>Wilson et al. 2022</a>,6.443868,2.5e-05,-2.5e-05,0.0,0.06152,0.00086,-0.00089,0.0,2.587,0.043,-0.042,0.0,4.30062,0.551362,-0.606498,0.0,0.047,0.038,-0.03,0.0,62.9,4.2,-4.0,0.0,784.0,13.0,-13.0,0.0,0,,4734.0,67.0,-67.0,0.0,0.726,0.007,-0.007,0.0,0.748,0.032,-0.032,0.0,0.05,0.08,-0.08,0.0,[Fe/H],19h44m00.94s,296.0039349,-47d33m43.31s,-47.5620305,-28.2351,351.16485,68.0726,0.3639,-0.3601,14.662,0.077535,-0.077535,2022-01-31,2022-01
TOI-1064 c,TOI-1064,1,2,<a refstr=WILSON_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp..107W/abstract target=ref>Wilson et al. 2022</a>,12.226574,4.6e-05,-4.3e-05,0.0,0.09429,0.00132,-0.00136,0.0,2.651,0.043,-0.042,0.0,0.771906,0.496225,-0.606498,0.0,0.088,0.081,-0.064,0.0,26.8,1.8,-1.7,0.0,634.0,10.0,-10.0,0.0,0,,4734.0,67.0,-67.0,0.0,0.726,0.007,-0.007,0.0,0.748,0.032,-0.032,0.0,0.05,0.08,-0.08,0.0,[Fe/H],19h44m00.94s,296.0039349,-47d33m43.31s,-47.5620305,-28.2351,351.16485,68.0726,0.3639,-0.3601,14.662,0.077535,-0.077535,2022-01-31,2022-01
TOI-1075 b,TOI-1075,1,1,<a refstr=ESSACK_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221014901E/abstract target=ref>Essack et al. 2022</a>,0.6047328,3.2e-06,-3.2e-06,0.0,0.01159,0.00023,-0.0002,0.0,1.791,0.116,-0.081,0.0,9.32,2.05,-1.85,0.0,0.0,,,0.0,509.2,18.7,-20.4,0.0,1323.0,44.0,-44.0,0.0,0,K9 V/M0 V,3875.0,75.0,-75.0,0.0,0.581,0.024,-0.024,0.0,0.604,0.03,-0.03,0.0,-0.08,0.09,-0.09,0.0,[Fe/H],20h39m53.09s,309.9712091,-65d26m58.92s,-65.4496994,-35.68168,330.01703,61.4592,0.09435,-0.09435,16.242,0.0247816,-0.0247816,2022-11-07,2022-10
TOI-1107 b,TOI-1107,1,1,<a refstr=PSARIDI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220510854P/abstract target=ref>Psaridi et al. 2022</a>,4.0782387,2.4e-06,-2.5e-06,0.0,0.0561,0.0024,-0.0025,0.0,14.57167491,0.56044903,-0.56044903,0.0,1.89,0.23,-0.22,0.0,0.025,0.023,-0.016,0.0,532.0,92.0,-93.0,0.0,1728.0,27.0,-27.0,0.0,0,F6 V,6311.0,98.0,-98.0,0.0,1.81,0.06,-0.06,0.0,1.35,0.08,-0.08,0.0,-0.1,0.09,-0.09,0.0,[Fe/H],10h22m25.89s,155.6078632,-82d13m07.93s,-82.2188693,-20.84697,297.90095,281.314,2.031,-2.003,3.52605,0.0252945,-0.0252945,2022-06-08,2022-05
TOI-1130 b,TOI-1130,1,2,<a refstr=KORTH_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A.115K/abstract target=ref>Korth et al. 2023</a>,4.07445,0.00046,-0.00046,0.0,0.04457,0.00036,-0.00036,0.0,3.56,0.13,-0.13,0.0,2.34,0.26,-0.26,0.0,0.0541,0.0015,-0.0015,0.0,78.1,5.55,-5.55,0.0,632.17,12.6,-12.6,0.0,1,K6-K7,4350.0,60.0,-60.0,0.0,0.695,0.015,-0.015,0.0,0.712,0.017,-0.017,0.0,0.3,0.06,-0.06,0.0,[Fe/H],19h05m30.24s,286.3760037,-41d26m15.50s,-41.4376399,-20.04121,355.72868,58.2609,0.17,-0.1691,17.1355,0.0495743,-0.0495743,2024-02-05,2023-07
TOI-1130 c,TOI-1130,1,2,<a refstr=KORTH_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A.115K/abstract target=ref>Korth et al. 2023</a>,8.350231,9.8e-05,-9.8e-05,0.0,0.07191,0.00058,-0.00058,0.0,13.32,1.55,-1.41,0.0,0.75,0.31,-0.21,0.0,0.0457,0.0016,-0.0016,0.0,30.0,2.13,-2.13,0.0,497.7,9.92,-9.92,0.0,1,K6-K7,4350.0,60.0,-60.0,0.0,0.695,0.015,-0.015,0.0,0.712,0.017,-0.017,0.0,0.3,0.06,-0.06,0.0,[Fe/H],19h05m30.24s,286.3760037,-41d26m15.50s,-41.4376399,-20.04121,355.72868,58.2609,0.17,-0.1691,17.1355,0.0495743,-0.0495743,2024-02-05,2023-07
TOI-1173 b,TOI-1173,2,1,<a refstr=GALARZA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...91G/abstract target=ref>Galarza et al. 2024</a>,7.06466,0.00028,-0.00029,0.0,0.0696,0.0014,-0.0014,0.0,9.19,0.18,-0.18,0.0,0.195,0.018,-0.017,0.0,0.023,0.025,-0.016,0.0,132.0,10.0,-10.0,0.0,868.0,11.0,-11.0,0.0,0,G9,5350.0,34.0,-34.0,0.0,0.934,0.011,-0.011,0.0,0.911,0.028,-0.03,0.0,0.139,0.065,-0.065,0.0,[Fe/H],13h10m43.94s,197.6830975,+70d46m04.84s,70.7680117,46.27411,120.63534,132.353,0.461,-0.458,7.52671,0.0260286,-0.0260286,2024-08-07,2024-08
TOI-1201 b,TOI-1201,2,1,<a refstr=KOSSAKOWSKI_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...656A.124K/abstract target=ref>Kossakowski et al. 2021</a>,2.4919863,3e-06,-3.1e-06,0.0,0.0287,0.0012,-0.0012,0.0,2.415,0.091,-0.09,0.0,2.45,0.48,-0.42,0.0,0.0,,,0.0,40.6,3.6,-3.2,0.0,703.0,15.0,-14.0,0.0,0,M2.0 V,3476.0,51.0,-51.0,0.0,0.508,0.016,-0.016,0.0,0.512,0.02,-0.02,0.0,0.05,0.16,-0.16,0.0,[Fe/H],02h48m59.45s,42.2476999,-14d32m14.22s,-14.5372835,-59.89292,194.18797,37.8871,0.0516,-0.0516,26.3653,0.035657,-0.035657,2021-09-27,2021-12
TOI-1231 b,TOI-1231,1,1,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162...87B/abstract target=ref>Burt et al. 2021</a>,24.245586,6.4e-05,-6.6e-05,0.0,0.1288,0.0021,-0.0022,0.0,3.65,0.16,-0.15,0.0,1.74,0.47,-0.42,0.0,0.087,0.12,-0.061,0.0,1.93,0.1,-0.1,0.0,329.6,3.8,-3.7,0.0,0,M3 V,3553.0,51.0,-52.0,0.0,0.476,0.015,-0.014,0.0,0.485,0.024,-0.024,0.0,0.041,0.069,-0.063,0.0,[Fe/H],10h26m59.34s,156.74726,-52d28m04.34s,-52.4678724,4.38237,281.8256,27.6227,0.0609,-0.0609,36.1735,0.0791761,-0.0791761,2021-11-09,2021-09
TOI-1235 b,TOI-1235,1,1,<a refstr=BLUHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...639A.132B/abstract target=ref>Bluhm et al. 2020</a>,3.444717,4e-05,-4.2e-05,0.0,0.03826,0.00048,-0.00049,0.0,1.694,0.08,-0.077,0.0,6.7,1.3,-1.1,0.0,,,,,60.3,1.6,-1.5,0.0,775.0,13.0,-13.0,0.0,0,M0.5 V,3997.0,51.0,-51.0,0.0,0.619,0.019,-0.019,0.0,0.63,0.024,-0.024,0.0,0.33,0.16,-0.16,0.0,[Fe/H],10h08m52.38s,152.2182549,+69d16m35.83s,69.2766204,41.71685,140.91663,39.6345,0.0478,-0.0478,25.2016,0.0301893,-0.0301893,2021-05-17,2020-07
TOI-1235 b,TOI-1235,1,1,<a refstr=CLOUTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...22C/abstract target=ref>Cloutier et al. 2020</a>,3.444729,3.1e-05,-2.8e-05,0.0,0.03845,0.00037,-0.0004,0.0,1.738,0.087,-0.076,0.0,7.4,1.5,-1.3,0.0,0.15,,,1.0,53.6,5.3,-4.7,0.0,754.0,18.0,-18.0,0.0,0,,3872.0,70.0,-70.0,0.0,0.63,0.015,-0.015,0.0,0.64,0.016,-0.016,0.0,0.05,0.09,-0.09,0.0,[Fe/H],10h08m52.38s,152.2182549,+69d16m35.83s,69.2766204,41.71685,140.91663,39.6345,0.0478,-0.0478,25.2016,0.0301893,-0.0301893,2020-05-28,2020-07
TOI-1246 b,TOI-1246,1,4,<a refstr=TURTELBOOM_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220411895T/abstract target=ref>Turtelboom et al. 2022</a>,4.30744,2e-05,-2e-05,0.0,0.049,0.002,-0.002,0.0,3.01,0.06,-0.06,0.0,1.63,0.23,-0.23,0.0,,,,,196.0,,,0.0,955.0,,,0.0,0,K V,5151.0,100.0,-100.0,0.0,0.86,0.05,-0.05,0.0,0.87,0.03,-0.03,0.0,0.17,0.06,-0.06,0.0,[Fe/H],16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,35.90788,102.34143,169.422,0.673,-0.669,5.87358,0.023198,-0.023198,2022-05-03,2022-04
TOI-1246 c,TOI-1246,1,4,<a refstr=TURTELBOOM_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220411895T/abstract target=ref>Turtelboom et al. 2022</a>,5.904144,8.3e-05,-8.3e-05,0.0,0.061,0.002,-0.002,0.0,2.51,0.08,-0.08,0.0,3.21,0.44,-0.44,0.0,,,,,129.0,,,0.0,860.0,,,0.0,0,K V,5151.0,100.0,-100.0,0.0,0.86,0.05,-0.05,0.0,0.87,0.03,-0.03,0.0,0.17,0.06,-0.06,0.0,[Fe/H],16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,35.90788,102.34143,169.422,0.673,-0.669,5.87358,0.023198,-0.023198,2022-05-03,2022-04
TOI-1246 d,TOI-1246,1,4,<a refstr=TURTELBOOM_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220411895T/abstract target=ref>Turtelboom et al. 2022</a>,18.6559,0.00048,-0.00048,0.0,0.131,0.004,-0.004,0.0,3.51,0.09,-0.09,0.0,0.7,0.23,-0.23,0.0,,,,,28.0,,,0.0,586.0,,,0.0,1,K V,5151.0,100.0,-100.0,0.0,0.86,0.05,-0.05,0.0,0.87,0.03,-0.03,0.0,0.17,0.06,-0.06,0.0,[Fe/H],16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,35.90788,102.34143,169.422,0.673,-0.669,5.87358,0.023198,-0.023198,2022-05-03,2022-04
TOI-1246 e,TOI-1246,1,4,<a refstr=TURTELBOOM_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220411895T/abstract target=ref>Turtelboom et al. 2022</a>,37.9216,0.001,-0.001,0.0,0.211,0.007,-0.007,0.0,3.78,0.16,-0.16,0.0,1.51,0.26,-0.26,0.0,,,,,11.0,,,0.0,462.0,,,0.0,1,K V,5151.0,100.0,-100.0,0.0,0.86,0.05,-0.05,0.0,0.87,0.03,-0.03,0.0,0.17,0.06,-0.06,0.0,[Fe/H],16h44m27.81s,251.1158702,+70d25m47.97s,70.4299917,35.90788,102.34143,169.422,0.673,-0.669,5.87358,0.023198,-0.023198,2022-05-03,2022-04
TOI-125 b,TOI-125,1,3,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.492.5399N/abstract target=ref>Nielsen et al. 2020</a>,4.65382,0.00033,-0.00031,0.0,0.05186,0.00086,-0.00077,0.0,2.726,0.075,-0.075,0.0,2.57,0.33,-0.33,0.0,0.194,0.041,-0.036,0.0,185.0,9.0,-9.0,0.0,1037.0,11.0,-11.0,0.0,0,K0 V,5320.0,39.0,-39.0,0.0,0.848,0.011,-0.011,0.0,0.859,0.044,-0.038,0.0,-0.02,0.03,-0.03,0.0,[Fe/H],01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,-49.90031,296.35814,111.059,0.444,-0.44,8.97546,0.0355916,-0.0355916,2020-02-06,2020-03
TOI-125 c,TOI-125,1,3,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.492.5399N/abstract target=ref>Nielsen et al. 2020</a>,9.15059,0.0007,-0.00082,0.0,0.0814,0.0013,-0.0013,0.0,2.759,0.1,-0.1,0.0,1.73,0.33,-0.33,0.0,0.066,0.07,-0.047,0.0,77.59,3.31,-3.31,0.0,827.8,8.6,-8.6,0.0,0,K0 V,5320.0,39.0,-39.0,0.0,0.848,0.011,-0.011,0.0,0.859,0.044,-0.038,0.0,-0.02,0.03,-0.03,0.0,[Fe/H],01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,-49.90031,296.35814,111.059,0.444,-0.44,8.97546,0.0355916,-0.0355916,2020-02-06,2020-03
TOI-125 d,TOI-125,1,3,<a refstr=NIELSEN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.492.5399N/abstract target=ref>Nielsen et al. 2020</a>,19.98,0.005,-0.0056,0.0,0.137,0.0022,-0.0022,0.0,2.93,0.17,-0.17,0.0,2.98,0.65,-0.52,0.0,0.168,0.088,-0.062,0.0,26.7,1.4,-1.4,0.0,638.1,6.6,-6.6,0.0,0,K0 V,5320.0,39.0,-39.0,0.0,0.848,0.011,-0.011,0.0,0.859,0.044,-0.038,0.0,-0.02,0.03,-0.03,0.0,[Fe/H],01h34m22.42s,23.5934253,-66d40m34.86s,-66.6763495,-49.90031,296.35814,111.059,0.444,-0.44,8.97546,0.0355916,-0.0355916,2020-02-06,2020-03
TOI-1260 b,TOI-1260,1,3,<a refstr=GEORGIEVA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.505.4684G/abstract target=ref>Georgieva et al. 2021</a>,3.12748,4.7e-05,-3.8e-05,0.0,0.0366,0.0022,-0.0036,0.0,2.34,0.11,-0.09,0.0,3.69,0.81,-0.76,0.0,0.0,,,0.0,91.0,22.0,-12.0,0.0,860.0,47.0,-31.0,0.0,0,K6 V,4227.0,85.0,-85.0,0.0,0.65,0.01,-0.01,0.0,0.66,0.01,-0.01,0.0,-0.1,0.07,-0.07,0.0,[Fe/H],10h28m34.58s,157.1440712,+65d51m15.11s,65.8541986,45.37156,142.80364,73.5977,0.1607,-0.1601,13.5585,0.0293903,-0.0293903,2021-07-12,2021-08
TOI-1260 b,TOI-1260,1,3,<a refstr=LAM_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221204307L/abstract target=ref>Lam et al. 2022</a>,3.127463,5e-06,-5e-06,0.0,0.0367,0.0011,-0.0011,0.0,2.41,0.05,-0.05,0.0,3.35,0.64,-0.64,0.0,0.0,,,0.0,95.58,0.07,-0.07,0.0,871.0,24.0,-24.0,0.0,0,,4227.0,85.0,-85.0,0.0,0.672,0.01,-0.01,0.0,0.679,0.095,-0.057,0.0,-0.1,0.07,-0.07,0.0,[Fe/H],10h28m34.58s,157.1440712,+65d51m15.11s,65.8541986,45.37156,142.80364,73.5977,0.1607,-0.1601,13.5585,0.0293903,-0.0293903,2022-12-17,2022-12
TOI-1260 c,TOI-1260,1,3,<a refstr=LAM_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221204307L/abstract target=ref>Lam et al. 2022</a>,7.493134,2e-05,-2e-05,0.0,0.0657,0.002,-0.002,0.0,2.76,0.07,-0.07,0.0,3.45,1.14,-1.14,0.0,0.0,,,0.0,29.81,0.05,-0.05,0.0,651.0,18.0,-18.0,0.0,0,,4227.0,85.0,-85.0,0.0,0.672,0.01,-0.01,0.0,0.679,0.095,-0.057,0.0,-0.1,0.07,-0.07,0.0,[Fe/H],10h28m34.58s,157.1440712,+65d51m15.11s,65.8541986,45.37156,142.80364,73.5977,0.1607,-0.1601,13.5585,0.0293903,-0.0293903,2022-12-17,2022-12
TOI-1260 c,TOI-1260,1,3,<a refstr=GEORGIEVA_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.505.4684G/abstract target=ref>Georgieva et al. 2021</a>,7.49325,0.00015,-0.00013,0.0,0.0656,0.0039,-0.0065,0.0,2.82,0.15,-0.15,0.0,2.87,0.98,-0.86,0.0,0.0,,,0.0,28.4,6.8,-3.9,0.0,643.0,35.0,-23.0,0.0,0,K6 V,4227.0,85.0,-85.0,0.0,0.65,0.01,-0.01,0.0,0.66,0.01,-0.01,0.0,-0.1,0.07,-0.07,0.0,[Fe/H],10h28m34.58s,157.1440712,+65d51m15.11s,65.8541986,45.37156,142.80364,73.5977,0.1607,-0.1601,13.5585,0.0293903,-0.0293903,2021-07-12,2021-08
TOI-1260 d,TOI-1260,1,3,<a refstr=LAM_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv221204307L/abstract target=ref>Lam et al. 2022</a>,16.608164,8.3e-05,-8.3e-05,0.0,0.1116,0.0033,-0.0033,0.0,3.12,0.08,-0.08,0.0,2.14,1.42,-1.42,0.0,0.0,,,0.0,10.32,0.07,-0.07,0.0,499.0,14.0,-14.0,0.0,0,,4227.0,85.0,-85.0,0.0,0.672,0.01,-0.01,0.0,0.679,0.095,-0.057,0.0,-0.1,0.07,-0.07,0.0,[Fe/H],10h28m34.58s,157.1440712,+65d51m15.11s,65.8541986,45.37156,142.80364,73.5977,0.1607,-0.1601,13.5585,0.0293903,-0.0293903,2022-12-17,2022-12
TOI-1266 b,TOI-1266,1,3,<a refstr=CLOUTIER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.5464C/abstract target=ref>Cloutier et al. 2024</a>,10.894841,1.1e-05,-1.1e-05,0.0,0.0728,0.0011,-0.0011,0.0,2.62,0.11,-0.11,0.0,1.3,0.3,-0.3,0.0,0.22,,,1.0,5.5,1.1,-1.0,0.0,425.0,20.0,-19.0,0.0,1,M3 V,3618.0,157.0,-157.0,0.0,0.436,0.013,-0.013,0.0,0.431,0.02,-0.02,0.0,-0.195,0.115,-0.115,0.0,[Fe/H],13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,51.16066,119.58108,36.0118,0.0295,-0.0295,27.7397,0.0226124,-0.0226124,2024-03-25,2024-01
TOI-1266 c,TOI-1266,1,3,<a refstr=CLOUTIER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.5464C/abstract target=ref>Cloutier et al. 2024</a>,18.801611,5.3e-05,-5.3e-05,0.0,0.1047,0.0016,-0.0016,0.0,2.13,0.12,-0.12,0.0,1.6,0.6,-0.5,0.0,0.34,,,1.0,2.7,0.5,-0.4,0.0,354.0,16.0,-16.0,0.0,1,M3 V,3618.0,157.0,-157.0,0.0,0.436,0.013,-0.013,0.0,0.431,0.02,-0.02,0.0,-0.195,0.115,-0.115,0.0,[Fe/H],13h11m59.18s,197.9965833,+65d50m01.31s,65.8336973,51.16066,119.58108,36.0118,0.0295,-0.0295,27.7397,0.0226124,-0.0226124,2024-03-25,2024-01
TOI-1295 b,TOI-1295,1,1,<a refstr=EHRHARDT_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...692A.220E/abstract target=ref>Ehrhardt et al. 2024</a>,3.1968838,5e-07,-5e-07,0.0,0.047,0.002,-0.002,0.0,15.69257298,0.89671846,-0.89671846,0.0,0.65,0.05,-0.05,0.0,0.024,0.02,-0.02,0.0,1800.0,130.0,-130.0,0.0,2360.0,50.0,-50.0,0.0,0,F,6280.0,50.0,-50.0,0.0,1.7,0.03,-0.03,0.0,1.38,0.08,-0.08,0.0,0.26,0.06,-0.06,0.0,[Fe/H],17h06m41.33s,256.6722026,+67d52m17.41s,67.8715032,34.77412,98.63193,388.227,4.497,-4.398,2.54722,0.0292832,-0.0292832,2025-01-22,2024-12
TOI-132 b,TOI-132,1,1,<a refstr=D_IACUTE_AZ_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.493..973D/abstract target=ref>D&iacute;az et al. 2020</a>,2.1097019,1.2e-05,-1.1e-05,0.0,0.026,0.002,-0.003,0.0,3.42,0.13,-0.14,0.0,3.08,0.44,-0.46,0.0,0.059,0.05,-0.037,0.0,860.0,,,0.0,1395.0,52.0,-72.0,0.0,0,G8 V,5397.0,46.0,-46.0,0.0,0.9,0.02,-0.02,0.0,0.97,0.06,-0.06,0.0,0.16,0.1,-0.1,0.0,[Fe/H],22h33m35.92s,338.3996623,-43d26m12.74s,-43.436872,-57.81809,353.41363,163.678,0.993,-0.981,6.08093,0.0365654,-0.0365654,2020-02-21,2020-03
TOI-1386 b,TOI-1386,1,2,<a refstr=HILL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240203498H/abstract target=ref>Hill et al. 2024</a>,25.83839,0.00013,-0.00013,0.0,0.1732,0.0027,-0.0033,0.0,6.05284958,0.20176165,-0.17934369,0.0,1.16,0.19,-0.18,0.0,0.061,0.056,-0.042,0.0,34.68,2.131,-1.763,0.0,676.4,10.0,-8.3,0.0,0,G5V,5793.0,76.0,-73.0,0.0,1.015,0.028,-0.026,0.0,1.038,0.05,-0.058,0.0,0.164,0.056,-0.056,0.0,[Fe/H],22h18m00.98s,334.5041029,+54d19m08.56s,54.3190454,-2.10233,101.69746,146.858,0.687,-0.68,6.78055,0.0314577,-0.0314577,2024-02-16,2024-02
TOI-1416 b,TOI-1416,1,1,<a refstr=DEEG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230518542D/abstract target=ref>Deeg et al. 2023</a>,1.0697568,2.8e-06,-2.8e-06,0.0,0.019,0.0003,-0.0003,0.0,1.62,0.08,-0.08,0.0,4.5,0.99,-0.83,0.0,0.0,,,0.0,883.0,96.0,-96.0,0.0,1517.0,39.0,-39.0,0.0,0,G9 V,4884.0,70.0,-70.0,0.0,0.793,0.036,-0.028,0.0,0.798,0.035,-0.044,0.0,0.08,0.05,-0.05,0.0,[Fe/H],14h27m41.64s,216.9234892,+41d57m10.75s,41.9529862,65.39358,76.1889,55.0135,0.0775,-0.0772,18.1484,0.0253602,-0.0253602,2023-06-12,2023-05
TOI-1420 b,TOI-1420,1,1,<a refstr=YOSHIDA_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166..181Y/abstract target=ref>Yoshida et al. 2023</a>,6.9561063,1.7e-06,-1.7e-06,0.0,0.071,0.0012,-0.0012,0.0,11.89,0.33,-0.33,0.0,0.082,0.015,-0.015,0.0,0.17,,,1.0,139.0,10.0,-10.0,0.0,957.0,17.0,-17.0,0.0,0,,5510.0,110.0,-110.0,0.0,0.923,0.024,-0.024,0.0,0.987,0.048,-0.048,0.0,0.28,0.074,-0.074,0.0,[Fe/H],21h31m46.03s,322.9418092,+66d20m56.42s,66.3490054,10.82417,104.72204,201.918,0.918,-0.911,4.9237,0.0222619,-0.0222619,2023-11-06,2023-11
TOI-1431 b,TOI-1431,1,1,<a refstr=ADDISON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..292A/abstract target=ref>Addison et al. 2021</a>,2.650237,3e-06,-3e-06,0.0,0.046,0.002,-0.002,0.0,16.70138124,0.56044903,-0.56044903,0.0,1.17,0.18,-0.16,0.0,0.0022,0.003,-0.0016,0.0,5300.0,500.0,-470.0,0.0,2370.0,70.0,-70.0,0.0,0,Am C,7690.0,400.0,-250.0,0.0,1.92,0.07,-0.07,0.0,1.9,0.1,-0.08,0.0,0.09,0.03,-0.03,0.0,[Fe/H],21h04m48.89s,316.2036922,+55d35m16.88s,55.5880221,5.72303,94.60687,148.925,1.034,-1.02,6.68637,0.0459545,-0.0459545,2021-10-11,2021-12
